goal_id,user_id,goal_type,goal_priority,goal_horizon,target_amount,start_date,target_date,associated_jar,current_saved,completion_percent
1659,600,saving,Medium,long,4688879999,2025-07-01,2027-09-19,DREAM,292034076,6.23
1660,601,saving,Low,long,7227360000,2025-07-01,2029-10-08,LTSS,3396723226,47.0
1661,601,saving,High,long,6435360000,2025-07-01,2026-10-24,DREAM,507851279,7.89
1662,601,spending,Medium,short,3000000,2025-07-01,2025-07-31,EDU,861060,28.7
1663,602,saving,High,long,3079500000,2025-07-01,2026-09-24,EMERGENCY,346826424,11.26
1664,602,saving,Low,long,6015000000,2025-07-01,2028-03-17,LTSS,2786704379,46.33
1665,603,saving,Medium,long,6337500000,2025-07-01,2026-11-23,EMERGENCY,3466245982,54.69
1666,603,saving,Medium,long,7615125000,2025-07-01,2028-04-16,LTSS,2513197858,33.0
1667,603,spending,High,short,2000000,2025-07-01,2025-07-31,NEC,534772,26.74
1668,604,saving,Medium,long,3204600000,2025-07-01,2030-06-05,EMERGENCY,1671970007,52.17
1669,604,saving,Medium,long,6773000000,2025-07-01,2027-01-22,LTSS,1925496855,28.43
1670,604,spending,High,short,4000000,2025-07-01,2025-07-31,EDU,1074827,26.87
1671,605,saving,Low,long,6499500000,2025-07-01,2026-10-24,FFA,2870496442,44.16
1672,605,saving,High,short,47300000,2025-07-01,2025-12-28,EMERGENCY,22860400,48.33
1673,606,saving,Low,short,7700000,2025-07-01,2026-05-27,FFA,263309,3.42
1674,606,saving,High,long,3780630000,2025-07-01,2028-12-12,LTSS,1355822871,35.86
1675,606,spending,Low,short,3000000,2025-07-01,2025-07-31,PLAY,614943,20.5
1676,607,saving,High,long,2640000000,2025-07-01,2026-10-24,FFA,1428713458,54.12
1677,607,saving,Low,long,6032785000,2025-07-01,2030-02-05,DREAM,1362580668,22.59
1678,607,spending,High,short,1000000,2025-07-01,2025-07-31,FAMILY,2971,0.3
1679,608,saving,Low,long,8103500000,2025-07-01,2030-01-06,DREAM,4049965414,49.98
1680,608,saving,Low,long,8943360000,2025-07-01,2028-06-15,LTSS,4146692752,46.37
1681,608,spending,High,short,4000000,2025-07-01,2025-07-31,HEALTH,2230484,55.76
1682,609,saving,Medium,long,2178720000,2025-07-01,2026-08-25,FFA,192550554,8.84
1683,609,saving,Low,long,6726000000,2025-07-01,2030-05-06,LTSS,1987771854,29.55
1684,610,saving,Medium,long,2388780000,2025-07-01,2029-10-08,DREAM,1021025836,42.74
1685,610,saving,High,long,3208750000,2025-07-01,2029-03-12,EMERGENCY,768158204,23.94
1686,611,saving,Low,long,4087200000,2025-07-01,2027-04-22,FFA,438719598,10.73
1687,611,saving,High,long,680400000,2025-07-01,2027-12-18,EMERGENCY,212843706,31.28
1688,611,spending,Low,short,5000000,2025-07-01,2025-07-31,GIVE,1051756,21.04
1689,612,saving,Medium,short,35090000,2025-07-01,2026-01-27,EMERGENCY,15155143,43.19
1690,612,saving,Medium,long,8004960000,2025-07-01,2029-01-11,FFA,1255020736,15.68
1691,612,spending,Medium,short,3000000,2025-07-01,2025-07-31,EDU,197208,6.57
1692,613,saving,Low,long,3827774999,2025-07-01,2027-12-18,FFA,1538930816,40.2
1693,613,saving,Medium,long,605880000,2025-07-01,2029-01-11,LTSS,74356428,12.27
1694,613,spending,Medium,short,5000000,2025-07-01,2025-07-31,GIVE,1610379,32.21
1695,614,saving,Medium,long,10939250000,2025-07-01,2029-12-07,DREAM,4799920068,43.88
1696,614,saving,Low,long,7894290000,2025-07-01,2029-02-10,LTSS,2694814108,34.14
1697,615,saving,Low,long,3605020000,2025-07-01,2029-04-11,LTSS,927743007,25.73
1698,615,saving,High,long,622500000,2025-07-01,2028-03-17,EMERGENCY,324240452,52.09
1699,615,spending,Low,short,4000000,2025-07-01,2025-07-31,FAMILY,1683387,42.08
1700,616,saving,High,long,7270560000,2025-07-01,2029-01-11,DREAM,1387309566,19.08
1701,616,saving,High,long,494844999,2025-07-01,2027-01-22,LTSS,127757473,25.82
1702,617,saving,Low,long,3591449999,2025-07-01,2029-07-10,DREAM,1049049341,29.21
1703,617,saving,Low,long,1442100000,2025-07-01,2030-05-06,FFA,576697991,39.99
1704,618,saving,High,short,25410000,2025-07-01,2026-03-28,LTSS,6235793,24.54
1705,618,saving,Medium,long,2743500000,2025-07-01,2028-05-16,FFA,482916042,17.6
1706,618,spending,Low,short,5000000,2025-07-01,2025-07-31,EDU,2014060,40.28
1707,619,saving,Low,long,4610125000,2025-07-01,2027-01-22,LTSS,2455901565,53.27
1708,619,saving,Medium,long,1043680000,2025-07-01,2028-07-15,FFA,166732984,15.98
1709,619,spending,Low,short,4000000,2025-07-01,2025-07-31,EDU,1234528,30.86
1710,620,saving,Medium,short,28350000,2025-07-01,2025-07-31,LTSS,11707480,41.3
1711,620,saving,Low,long,3414960000,2025-07-01,2029-01-11,EMERGENCY,1714242887,50.2
1712,620,spending,Medium,short,5000000,2025-07-01,2025-07-31,EDU,670330,13.41
1713,621,saving,Low,long,1255500000,2025-07-01,2029-07-10,EMERGENCY,491709660,39.16
1714,621,saving,High,long,7437840000,2025-07-01,2029-05-11,LTSS,1997584101,26.86
1715,621,spending,Low,short,1000000,2025-07-01,2025-07-31,PLAY,289236,28.92
1716,622,saving,Medium,long,1323400000,2025-07-01,2027-03-23,EMERGENCY,374682111,28.31
1717,622,saving,Low,long,817200000,2025-07-01,2029-07-10,FFA,160325929,19.62
1718,622,spending,Medium,short,4000000,2025-07-01,2025-07-31,HEALTH,213512,5.34
1719,623,saving,Low,long,3049200000,2025-07-01,2028-03-17,EMERGENCY,1412324074,46.32
1720,623,saving,Medium,long,6285500000,2025-07-01,2027-02-21,LTSS,773872877,12.31
1721,623,spending,Medium,short,4000000,2025-07-01,2025-07-31,HEALTH,95732,2.39
1722,624,saving,High,short,26125000,2025-07-01,2026-05-27,EMERGENCY,609978,2.33
1723,624,saving,Medium,long,4663800000,2025-07-01,2028-02-16,DREAM,1959302456,42.01
1724,624,spending,Medium,short,3000000,2025-07-01,2025-07-31,NEC,394933,13.16
1725,625,saving,High,short,47520000,2025-07-01,2026-06-26,DREAM,24217835,50.96
1726,625,saving,Medium,long,1867500000,2025-07-01,2026-08-25,FFA,1042196561,55.81
1727,626,saving,Low,long,4524520000,2025-07-01,2027-03-23,LTSS,2698835560,59.65
1728,626,saving,Medium,long,6448049999,2025-07-01,2028-01-17,DREAM,2083778607,32.32
1729,627,saving,High,long,7663040000,2025-07-01,2027-06-21,FFA,3691264974,48.17
1730,627,saving,High,long,4847400000,2025-07-01,2028-04-16,EMERGENCY,1835630539,37.87
1731,627,spending,Medium,short,1000000,2025-07-01,2025-07-31,PLAY,359010,35.9
1732,628,saving,High,short,44100000,2025-07-01,2025-07-31,DREAM,20070318,45.51
1733,628,saving,Medium,long,6145200000,2025-07-01,2029-08-09,FFA,1435621484,23.36
1734,628,spending,Medium,short,5000000,2025-07-01,2025-07-31,PLAY,2728627,54.57
1735,629,saving,Low,short,27500000,2025-07-01,2026-03-28,DREAM,5166216,18.79
1736,629,saving,Low,long,8124749999,2025-07-01,2028-02-16,EMERGENCY,1908680333,23.49
1737,629,spending,High,short,5000000,2025-07-01,2025-07-31,EDU,92209,1.84
1738,630,saving,High,long,7656239999,2025-07-01,2028-07-15,FFA,1817258294,23.74
1739,630,saving,Low,long,1031875000,2025-07-01,2027-03-23,DREAM,36611823,3.55
1740,630,spending,Medium,short,3000000,2025-07-01,2025-07-31,HEALTH,336089,11.2
1741,631,saving,Medium,long,2879800000,2025-07-01,2027-10-19,FFA,586202468,20.36
1742,631,saving,High,long,987700000,2025-07-01,2029-01-11,LTSS,161952309,16.4
1743,632,saving,Low,long,7943040000,2025-07-01,2028-11-12,DREAM,2518182953,31.7
1744,632,saving,High,long,6720480000,2025-07-01,2027-04-22,LTSS,2536724976,37.75
1745,632,spending,Low,short,5000000,2025-07-01,2025-07-31,GIVE,499349,9.99
1746,633,saving,Low,long,1850940000,2025-07-01,2026-07-26,DREAM,916218763,49.5
1747,633,saving,High,long,4422600000,2025-07-01,2029-11-07,FFA,1734610152,39.22
1748,633,spending,High,short,4000000,2025-07-01,2025-07-31,PLAY,117256,2.93
1749,634,saving,Medium,long,2273665000,2025-07-01,2029-04-11,EMERGENCY,1320766596,58.09
1750,634,saving,Medium,long,4646400000,2025-07-01,2028-07-15,FFA,1391523985,29.95
1751,634,spending,Low,short,5000000,2025-07-01,2025-07-31,NEC,2456453,49.13
1752,635,saving,Medium,long,3812160000,2025-07-01,2030-02-05,FFA,706331646,18.53
1753,635,saving,Low,long,6192000000,2025-07-01,2028-01-17,DREAM,3546561926,57.28
1754,636,saving,High,short,8470000,2025-07-01,2026-02-26,FFA,456383,5.39
1755,636,saving,Medium,long,1988909999,2025-07-01,2027-09-19,EMERGENCY,1147788354,57.71
1756,636,spending,Medium,short,1000000,2025-07-01,2025-07-31,NEC,365086,36.51
1757,637,saving,High,short,23750000,2025-07-01,2025-07-31,EMERGENCY,8283500,34.88
1758,637,saving,Medium,long,6531525000,2025-07-01,2028-05-16,DREAM,2603157015,39.86
1759,637,spending,High,short,4000000,2025-07-01,2025-07-31,FAMILY,23004,0.58
1760,638,saving,Medium,long,246600000,2025-07-01,2029-08-09,DREAM,124182912,50.36
1761,638,saving,Low,long,2646050000,2025-07-01,2029-03-12,LTSS,763854771,28.87
1762,638,spending,Low,short,2000000,2025-07-01,2025-07-31,EDU,802611,40.13
1763,639,saving,High,short,35090000,2025-07-01,2026-01-27,DREAM,15640197,44.57
1764,639,saving,High,long,2500445000,2025-07-01,2029-02-10,EMERGENCY,1073012855,42.91
1765,639,spending,Medium,short,5000000,2025-07-01,2025-07-31,PLAY,1913252,38.27
1766,640,saving,Low,long,4359600000,2025-07-01,2026-10-24,LTSS,2482884684,56.95
1767,640,saving,Low,long,9902040000,2025-07-01,2030-04-06,FFA,4782349840,48.3
1768,640,spending,High,short,2000000,2025-07-01,2025-07-31,HEALTH,90931,4.55
1769,641,saving,High,long,4005625000,2025-07-01,2029-01-11,DREAM,1090089343,27.21
1770,641,saving,Medium,short,35000000,2025-07-01,2025-09-29,LTSS,17712200,50.61
1771,641,spending,Low,short,4000000,2025-07-01,2025-07-31,GIVE,408349,10.21
1772,642,saving,High,long,4801200000,2025-07-01,2026-09-24,DREAM,951671891,19.82
1773,642,saving,Medium,long,1903990000,2025-07-01,2029-12-07,EMERGENCY,813697498,42.74
1774,642,spending,High,short,2000000,2025-07-01,2025-07-31,NEC,646433,32.32
1775,643,saving,Medium,long,6031080000,2025-07-01,2026-09-24,LTSS,2841892991,47.12
1776,643,saving,Low,long,3078320000,2025-07-01,2027-11-18,FFA,1669031805,54.22
1777,644,saving,High,long,1655280000,2025-07-01,2026-08-25,FFA,121334189,7.33
1778,644,saving,Low,long,5781510000,2025-07-01,2029-12-07,EMERGENCY,1198523998,20.73
1779,644,spending,Medium,short,2000000,2025-07-01,2025-07-31,FAMILY,923674,46.18
1780,645,saving,Medium,long,5631570000,2025-07-01,2027-06-21,LTSS,996598736,17.7
1781,645,saving,Low,long,4753350000,2025-07-01,2029-06-10,EMERGENCY,2778682947,58.46
1782,645,spending,High,short,3000000,2025-07-01,2025-07-31,NEC,1465623,48.85
1783,646,saving,Medium,long,6176800000,2025-07-01,2027-11-18,FFA,2186771940,35.4
1784,646,saving,Medium,short,50400000,2025-07-01,2026-06-26,LTSS,1542410,3.06
1785,646,spending,Low,short,3000000,2025-07-01,2025-07-31,NEC,166135,5.54
1786,647,saving,High,long,2473075000,2025-07-01,2029-05-11,EMERGENCY,259803636,10.51
1787,647,saving,High,short,12649999,2025-07-01,2026-01-27,LTSS,62804,0.5
1788,648,saving,Medium,short,66000000,2025-07-01,2026-06-26,DREAM,7696065,11.66
1789,648,saving,High,short,12100000,2025-07-01,2026-04-27,EMERGENCY,2603819,21.52
1790,648,spending,High,short,4000000,2025-07-01,2025-07-31,HEALTH,1473440,36.84
1791,649,saving,Low,long,4560000000,2025-07-01,2026-11-23,LTSS,2631940914,57.72
1792,649,saving,Low,long,4263840000,2025-07-01,2026-10-24,EMERGENCY,2466296701,57.84
1793,650,saving,Low,long,8381659999,2025-07-01,2030-01-06,LTSS,4880346318,58.23
1794,650,saving,Medium,short,43750000,2025-07-01,2025-09-29,DREAM,12533863,28.65
1795,651,saving,Medium,long,720480000,2025-07-01,2029-12-07,FFA,103316636,14.34
1796,651,saving,High,long,992000000,2025-07-01,2028-11-12,LTSS,45591246,4.6
1797,651,spending,Low,short,1000000,2025-07-01,2025-07-31,PLAY,570594,57.06
1798,652,saving,Low,long,2335680000,2025-07-01,2026-11-23,FFA,884074102,37.85
1799,652,saving,High,short,50875000,2025-07-01,2026-05-27,DREAM,3937831,7.74
1800,653,saving,Medium,long,4158000000,2025-07-01,2028-04-16,EMERGENCY,651417284,15.67
1801,653,saving,Low,long,3824209999,2025-07-01,2027-02-21,FFA,1174056900,30.7
1802,653,spending,Medium,short,2000000,2025-07-01,2025-07-31,PLAY,762153,38.11
1803,654,saving,High,long,10228080000,2025-07-01,2029-12-07,LTSS,5145044036,50.3
1804,654,saving,Low,short,59290000,2025-07-01,2026-03-28,EMERGENCY,10419362,17.57
1805,654,spending,Medium,short,1000000,2025-07-01,2025-07-31,PLAY,441408,44.14
1806,655,saving,Low,long,902404999,2025-07-01,2029-12-07,FFA,16566526,1.84
1807,655,saving,Low,long,1726724999,2025-07-01,2028-02-16,DREAM,345406552,20.0
1808,656,saving,Medium,long,8816850000,2025-07-01,2029-07-10,EMERGENCY,2878075974,32.64
1809,656,saving,Low,short,42500000,2025-07-01,2025-10-29,FFA,2096745,4.93
1810,656,spending,Low,short,3000000,2025-07-01,2025-07-31,EDU,1429995,47.67
1811,657,saving,Medium,long,3759924999,2025-07-01,2027-04-22,LTSS,1004789104,26.72
1812,657,saving,Medium,long,5808305000,2025-07-01,2029-05-11,DREAM,3053835306,52.58
1813,657,spending,Low,short,5000000,2025-07-01,2025-07-31,HEALTH,50273,1.01
1814,658,saving,Low,short,26400000,2025-07-01,2025-11-28,EMERGENCY,4953760,18.76
1815,658,saving,Low,long,4643125000,2025-07-01,2030-01-06,FFA,74361623,1.6
1816,659,saving,Medium,long,4761900000,2025-07-01,2028-02-16,EMERGENCY,1890176105,39.69
1817,659,saving,Low,long,1505595000,2025-07-01,2027-04-22,LTSS,773200706,51.36
1818,660,saving,Low,long,1261800000,2025-07-01,2028-05-16,EMERGENCY,90989233,7.21
1819,660,saving,Low,long,2452080000,2025-07-01,2029-01-11,LTSS,135967331,5.54
1820,660,spending,Medium,short,2000000,2025-07-01,2025-07-31,EDU,619987,31.0
1821,661,saving,High,long,2236500000,2025-07-01,2027-06-21,EMERGENCY,1154500653,51.62
1822,661,saving,Low,long,3643920000,2025-07-01,2028-06-15,DREAM,732416313,20.1
1823,662,saving,Medium,long,6742679999,2025-07-01,2026-10-24,FFA,1464728192,21.72
1824,662,saving,Low,long,4096320000,2025-07-01,2029-01-11,DREAM,1515416770,36.99
1825,662,spending,High,short,5000000,2025-07-01,2025-07-31,NEC,1549215,30.98
1826,663,saving,Medium,long,5452200000,2025-07-01,2028-01-17,EMERGENCY,3211479727,58.9
1827,663,saving,Medium,long,5448240000,2025-07-01,2026-09-24,FFA,547835690,10.06
1828,664,saving,Low,short,44400000,2025-07-01,2025-09-29,DREAM,13324171,30.01
1829,664,saving,Medium,short,40920000,2025-07-01,2026-06-26,LTSS,7939082,19.4
1830,664,spending,Low,short,3000000,2025-07-01,2025-07-31,FAMILY,217311,7.24
1831,665,saving,High,short,56760000,2025-07-01,2026-03-28,LTSS,22296944,39.28
1832,665,saving,Low,short,7200000,2025-07-01,2025-10-29,FFA,2867273,39.82
1833,665,spending,Medium,short,4000000,2025-07-01,2025-07-31,PLAY,2308415,57.71
1834,666,saving,Medium,long,5455170000,2025-07-01,2027-08-20,FFA,2517536650,46.15
1835,666,saving,Medium,short,41745000,2025-07-01,2026-04-27,DREAM,11451848,27.43
1836,666,spending,High,short,2000000,2025-07-01,2025-07-31,FAMILY,269101,13.46
1837,667,saving,High,long,6808500000,2025-07-01,2028-02-16,FFA,3056149294,44.89
1838,667,saving,Medium,long,948600000,2025-07-01,2027-12-18,DREAM,279242265,29.44
1839,667,spending,High,short,3000000,2025-07-01,2025-07-31,FAMILY,23373,0.78
1840,668,saving,High,long,4119570000,2025-07-01,2027-04-22,EMERGENCY,1741034908,42.26
1841,668,saving,High,short,31460000,2025-07-01,2026-05-27,LTSS,12221603,38.85
1842,668,spending,Medium,short,1000000,2025-07-01,2025-07-31,PLAY,90851,9.09
1843,669,saving,High,long,6140000000,2025-07-01,2028-07-15,EMERGENCY,407517234,6.64
1844,669,saving,Medium,short,49500000,2025-07-01,2025-12-28,DREAM,28053877,56.67
1845,669,spending,High,short,4000000,2025-07-01,2025-07-31,FAMILY,1174958,29.37
1846,670,saving,High,short,35420000,2025-07-01,2026-01-27,LTSS,5815805,16.42
1847,670,saving,High,short,38400000,2025-07-01,2025-07-31,FFA,14471014,37.68
1848,670,spending,Medium,short,4000000,2025-07-01,2025-07-31,FAMILY,76244,1.91
1849,671,saving,Medium,long,3586875000,2025-07-01,2028-02-16,LTSS,1363544761,38.01
1850,671,saving,High,long,6472620000,2025-07-01,2029-10-08,EMERGENCY,1117319983,17.26
1851,671,spending,Low,short,5000000,2025-07-01,2025-07-31,NEC,2604166,52.08
1852,672,saving,High,short,49200000,2025-07-01,2025-09-29,DREAM,19212020,39.05
1853,672,saving,High,long,9174220000,2025-07-01,2029-04-11,FFA,3246034698,35.38
1854,672,spending,High,short,5000000,2025-07-01,2025-07-31,FAMILY,1338795,26.78
1855,673,saving,High,long,4503000000,2025-07-01,2026-10-24,EMERGENCY,1338888229,29.73
1856,673,saving,Low,short,27830000,2025-07-01,2026-04-27,DREAM,5608715,20.15
1857,673,spending,Low,short,1000000,2025-07-01,2025-07-31,NEC,292268,29.23
1858,674,saving,High,long,9637920000,2025-07-01,2029-11-07,EMERGENCY,4976848027,51.64
1859,674,saving,Medium,long,7244000000,2025-07-01,2028-10-13,LTSS,3453743831,47.68
1860,674,spending,Medium,short,3000000,2025-07-01,2025-07-31,FAMILY,1381775,46.06
1861,675,saving,Medium,long,2461830000,2025-07-01,2030-01-06,LTSS,1041332926,42.3
1862,675,saving,Low,long,4264500000,2025-07-01,2026-10-24,EMERGENCY,533251615,12.5
1863,675,spending,Low,short,1000000,2025-07-01,2025-07-31,EDU,417163,41.72
1864,676,saving,High,short,51700000,2025-07-01,2026-05-27,DREAM,1884882,3.65
1865,676,saving,Medium,long,6100900000,2025-07-01,2026-12-23,LTSS,3560606744,58.36
1866,676,spending,Low,short,5000000,2025-07-01,2025-07-31,PLAY,2954854,59.1
1867,677,saving,Medium,long,7781760000,2025-07-01,2028-07-15,EMERGENCY,950348748,12.21
1868,677,saving,High,long,5970825000,2025-07-01,2028-04-16,DREAM,2174167779,36.41
1869,677,spending,Low,short,4000000,2025-07-01,2025-07-31,HEALTH,725874,18.15
1870,678,saving,High,long,490140000,2025-07-01,2026-07-26,DREAM,278005641,56.72
1871,678,saving,Low,long,1407600000,2025-07-01,2026-11-23,EMERGENCY,329352898,23.4
1872,678,spending,Low,short,1000000,2025-07-01,2025-07-31,PLAY,426776,42.68
1873,679,saving,High,long,287000000,2025-07-01,2027-06-21,LTSS,132328010,46.11
1874,679,saving,Low,long,3080280000,2025-07-01,2030-03-07,FFA,1365985066,44.35
1875,679,spending,Medium,short,4000000,2025-07-01,2025-07-31,NEC,308881,7.72
1876,680,saving,High,long,4550595000,2025-07-01,2030-01-06,LTSS,2332429879,51.26
1877,680,saving,High,long,7201530000,2025-07-01,2027-11-18,DREAM,2999341583,41.65
1878,681,saving,Low,long,3749400000,2025-07-01,2029-09-08,LTSS,170395572,4.54
1879,681,saving,High,long,3706560000,2025-07-01,2028-11-12,EMERGENCY,1810873199,48.86
1880,681,spending,Low,short,2000000,2025-07-01,2025-07-31,GIVE,965639,48.28
1881,682,saving,Low,long,6381200000,2025-07-01,2027-08-20,LTSS,2613258807,40.95
1882,682,saving,High,long,1286850000,2025-07-01,2027-12-18,FFA,319034131,24.79
1883,682,spending,Low,short,2000000,2025-07-01,2025-07-31,FAMILY,850236,42.51
1884,683,saving,High,long,1373760000,2025-07-01,2029-09-08,LTSS,811823644,59.1
1885,683,saving,Medium,long,4396625000,2025-07-01,2029-01-11,DREAM,2220112112,50.5
1886,683,spending,Low,short,5000000,2025-07-01,2025-07-31,FAMILY,474173,9.48
1887,684,saving,Medium,short,50160000,2025-07-01,2025-12-28,EMERGENCY,14614997,29.14
1888,684,saving,High,long,5207400000,2025-07-01,2029-09-08,LTSS,881974646,16.94
1889,685,saving,High,short,35805000,2025-07-01,2026-01-27,EMERGENCY,10019066,27.98
1890,685,saving,Medium,long,1727440000,2025-07-01,2027-05-22,DREAM,801682932,46.41
1891,685,spending,Medium,short,2000000,2025-07-01,2025-07-31,NEC,462298,23.11
1892,686,saving,High,long,4111019999,2025-07-01,2026-07-26,DREAM,1544820660,37.58
1893,686,saving,Medium,long,4779810000,2025-07-01,2029-06-10,FFA,1434253396,30.01
1894,686,spending,High,short,2000000,2025-07-01,2025-07-31,EDU,1097504,54.88
1895,687,saving,Low,long,1867500000,2025-07-01,2028-02-16,LTSS,641097252,34.33
1896,687,saving,High,long,362250000,2025-07-01,2029-11-07,DREAM,216130701,59.66
1897,687,spending,Medium,short,2000000,2025-07-01,2025-07-31,FAMILY,160105,8.01
1898,688,saving,Low,long,2805425000,2025-07-01,2029-02-10,FFA,233458596,8.32
1899,688,saving,Medium,long,1607010000,2025-07-01,2029-05-11,DREAM,953800666,59.35
1900,688,spending,Low,short,3000000,2025-07-01,2025-07-31,EDU,403461,13.45
1901,689,saving,Medium,long,5100000000,2025-07-01,2028-03-17,DREAM,2737873893,53.68
1902,689,saving,Low,long,4324950000,2025-07-01,2028-05-16,LTSS,804963782,18.61
1903,690,saving,Low,long,1480500000,2025-07-01,2027-07-21,EMERGENCY,317275391,21.43
1904,690,saving,Low,long,4177599999,2025-07-01,2027-07-21,LTSS,882398189,21.12
1905,690,spending,Low,short,2000000,2025-07-01,2025-07-31,HEALTH,130338,6.52
1906,691,saving,High,long,2082300000,2025-07-01,2028-02-16,LTSS,129529500,6.22
1907,691,saving,Low,long,8481440000,2025-07-01,2028-08-14,EMERGENCY,3234339145,38.13
1908,691,spending,High,short,2000000,2025-07-01,2025-07-31,GIVE,427954,21.4
1909,692,saving,Medium,short,25080000,2025-07-01,2026-01-27,LTSS,13800512,55.03
1910,692,saving,Medium,long,2096270000,2025-07-01,2028-12-12,DREAM,161690752,7.71
1911,692,spending,High,short,5000000,2025-07-01,2025-07-31,HEALTH,2246717,44.93
